well,depth,temperature,temperature_unc_1sigma,data_type
AST-02,517,23.58,0.1,continuous log
AST-02,517.2,23.59,0.1,continuous log
AST-02,517.4,23.59,0.1,continuous log
AST-02,517.6,23.6,0.1,continuous log
AST-02,517.8,23.6,0.1,continuous log
AST-02,518,23.61,0.1,continuous log
AST-02,518.2,23.61,0.1,continuous log
AST-02,518.4,23.62,0.1,continuous log
AST-02,518.6,23.62,0.1,continuous log
AST-02,518.8,23.63,0.1,continuous log
AST-02,519,23.63,0.1,continuous log
AST-02,519.2,23.63,0.1,continuous log
AST-02,519.4,23.64,0.1,continuous log
AST-02,519.6,23.64,0.1,continuous log
AST-02,519.8,23.65,0.1,continuous log
AST-02,520,23.65,0.1,continuous log
AST-02,520.2,23.66,0.1,continuous log
AST-02,520.4,23.66,0.1,continuous log
AST-02,520.6,23.67,0.1,continuous log
AST-02,520.8,23.67,0.1,continuous log
AST-02,521,23.67,0.1,continuous log
AST-02,521.2,23.68,0.1,continuous log
AST-02,521.4,23.68,0.1,continuous log
AST-02,521.6,23.69,0.1,continuous log
AST-02,521.8,23.69,0.1,continuous log
AST-02,522,23.7,0.1,continuous log
AST-02,522.2,23.7,0.1,continuous log
AST-02,522.4,23.71,0.1,continuous log
AST-02,522.6,23.71,0.1,continuous log
AST-02,522.8,23.71,0.1,continuous log
AST-02,523,23.72,0.1,continuous log
AST-02,523.2,23.72,0.1,continuous log
AST-02,523.4,23.73,0.1,continuous log
AST-02,523.6,23.73,0.1,continuous log
AST-02,523.8,23.74,0.1,continuous log
AST-02,524,23.74,0.1,continuous log
AST-02,524.2,23.75,0.1,continuous log
AST-02,524.4,23.75,0.1,continuous log
AST-02,524.6,23.75,0.1,continuous log
AST-02,524.8,23.76,0.1,continuous log
AST-02,525,23.76,0.1,continuous log
AST-02,525.2,23.77,0.1,continuous log
AST-02,525.4,23.77,0.1,continuous log
AST-02,525.6,23.78,0.1,continuous log
AST-02,525.8,23.78,0.1,continuous log
AST-02,526,23.79,0.1,continuous log
AST-02,526.2,23.79,0.1,continuous log
AST-02,526.4,23.79,0.1,continuous log
AST-02,526.6,23.8,0.1,continuous log
AST-02,526.8,23.8,0.1,continuous log
AST-02,527,23.81,0.1,continuous log
AST-02,527.2,23.81,0.1,continuous log
AST-02,527.4,23.82,0.1,continuous log
AST-02,527.6,23.82,0.1,continuous log
AST-02,527.8,23.83,0.1,continuous log
AST-02,528,23.83,0.1,continuous log
AST-02,528.2,23.83,0.1,continuous log
AST-02,528.4,23.84,0.1,continuous log
AST-02,528.6,23.84,0.1,continuous log
AST-02,528.8,23.85,0.1,continuous log
AST-02,529,23.85,0.1,continuous log
AST-02,529.2,23.86,0.1,continuous log
AST-02,529.4,23.86,0.1,continuous log
AST-02,529.6,23.87,0.1,continuous log
AST-02,529.8,23.87,0.1,continuous log
AST-02,530,23.87,0.1,continuous log
AST-02,530.2,23.88,0.1,continuous log
AST-02,530.4,23.88,0.1,continuous log
AST-02,530.6,23.89,0.1,continuous log
AST-02,530.8,23.89,0.1,continuous log
AST-02,531,23.9,0.1,continuous log
AST-02,531.2,23.9,0.1,continuous log
AST-02,531.4,23.91,0.1,continuous log
AST-02,531.6,23.91,0.1,continuous log
AST-02,531.8,23.91,0.1,continuous log
AST-02,532,23.92,0.1,continuous log
AST-02,532.2,23.92,0.1,continuous log
AST-02,532.4,23.93,0.1,continuous log
AST-02,532.6,23.93,0.1,continuous log
AST-02,532.8,23.94,0.1,continuous log
AST-02,533,23.94,0.1,continuous log
AST-02,533.2,23.95,0.1,continuous log
AST-02,533.4,23.95,0.1,continuous log
AST-02,533.6,23.95,0.1,continuous log
AST-02,533.8,23.96,0.1,continuous log
AST-02,534,23.96,0.1,continuous log
AST-02,534.2,23.97,0.1,continuous log
AST-02,534.4,23.97,0.1,continuous log
AST-02,534.6,23.98,0.1,continuous log
AST-02,534.8,23.98,0.1,continuous log
AST-02,535,23.99,0.1,continuous log
AST-02,535.2,23.99,0.1,continuous log
AST-02,535.4,23.99,0.1,continuous log
AST-02,535.6,24,0.1,continuous log
AST-02,535.8,24,0.1,continuous log
AST-02,536,24.01,0.1,continuous log
AST-02,536.2,24.01,0.1,continuous log
AST-02,536.4,24.02,0.1,continuous log
AST-02,536.6,24.02,0.1,continuous log
AST-02,536.8,24.03,0.1,continuous log
AST-02,537,24.04,0.1,continuous log
AST-02,537.2,24.04,0.1,continuous log
AST-02,537.4,24.05,0.1,continuous log
AST-02,537.6,24.06,0.1,continuous log
AST-02,537.8,24.07,0.1,continuous log
AST-02,538,24.08,0.1,continuous log
AST-02,538.2,24.08,0.1,continuous log
AST-02,538.4,24.09,0.1,continuous log
AST-02,538.6,24.1,0.1,continuous log
AST-02,538.8,24.11,0.1,continuous log
AST-02,539,24.11,0.1,continuous log
AST-02,539.2,24.12,0.1,continuous log
AST-02,539.4,24.13,0.1,continuous log
AST-02,539.6,24.14,0.1,continuous log
AST-02,539.8,24.14,0.1,continuous log
AST-02,540,24.15,0.1,continuous log
AST-02,540.2,24.16,0.1,continuous log
AST-02,540.4,24.17,0.1,continuous log
AST-02,540.6,24.18,0.1,continuous log
AST-02,540.8,24.18,0.1,continuous log
AST-02,541,24.19,0.1,continuous log
AST-02,541.2,24.2,0.1,continuous log
AST-02,541.4,24.21,0.1,continuous log
AST-02,541.6,24.21,0.1,continuous log
AST-02,541.8,24.22,0.1,continuous log
AST-02,542,24.23,0.1,continuous log
AST-02,542.2,24.23,0.1,continuous log
AST-02,542.4,24.23,0.1,continuous log
AST-02,542.6,24.23,0.1,continuous log
AST-02,542.8,24.23,0.1,continuous log
AST-02,543,24.23,0.1,continuous log
AST-02,543.2,24.23,0.1,continuous log
AST-02,543.4,24.23,0.1,continuous log
AST-02,543.6,24.23,0.1,continuous log
AST-02,543.8,24.23,0.1,continuous log
AST-02,544,24.23,0.1,continuous log
AST-02,544.2,24.23,0.1,continuous log
AST-02,544.4,24.23,0.1,continuous log
AST-02,544.6,24.23,0.1,continuous log
AST-02,544.8,24.23,0.1,continuous log
AST-02,545,24.23,0.1,continuous log
AST-02,545.2,24.23,0.1,continuous log
AST-02,545.4,24.23,0.1,continuous log
AST-02,545.6,24.23,0.1,continuous log
AST-02,545.8,24.23,0.1,continuous log
AST-02,546,24.23,0.1,continuous log
AST-02,546.2,24.23,0.1,continuous log
AST-02,546.4,24.23,0.1,continuous log
AST-02,546.6,24.23,0.1,continuous log
AST-02,546.8,24.23,0.1,continuous log
AST-02,547,24.23,0.1,continuous log
AST-02,547.2,24.23,0.1,continuous log
AST-02,547.4,24.23,0.1,continuous log
AST-02,547.6,24.23,0.1,continuous log
AST-02,547.8,24.23,0.1,continuous log
AST-02,548,24.24,0.1,continuous log
AST-02,548.2,24.24,0.1,continuous log
AST-02,548.4,24.25,0.1,continuous log
AST-02,548.6,24.25,0.1,continuous log
AST-02,548.8,24.25,0.1,continuous log
AST-02,549,24.26,0.1,continuous log
AST-02,549.2,24.26,0.1,continuous log
AST-02,549.4,24.27,0.1,continuous log
AST-02,549.6,24.27,0.1,continuous log
AST-02,549.8,24.28,0.1,continuous log
AST-02,550,24.28,0.1,continuous log
AST-02,550.2,24.28,0.1,continuous log
AST-02,550.4,24.29,0.1,continuous log
AST-02,550.6,24.29,0.1,continuous log
AST-02,550.8,24.3,0.1,continuous log
AST-02,551,24.3,0.1,continuous log
AST-02,551.2,24.31,0.1,continuous log
AST-02,551.4,24.31,0.1,continuous log
AST-02,551.6,24.31,0.1,continuous log
AST-02,551.8,24.32,0.1,continuous log
AST-02,552,24.32,0.1,continuous log
AST-02,552.2,24.33,0.1,continuous log
AST-02,552.4,24.33,0.1,continuous log
AST-02,552.6,24.34,0.1,continuous log
AST-02,552.8,24.34,0.1,continuous log
AST-02,553,24.34,0.1,continuous log
AST-02,553.2,24.34,0.1,continuous log
AST-02,553.4,24.34,0.1,continuous log
AST-02,553.6,24.34,0.1,continuous log
AST-02,553.8,24.34,0.1,continuous log
AST-02,554,24.34,0.1,continuous log
AST-02,554.2,24.34,0.1,continuous log
AST-02,554.4,24.34,0.1,continuous log
AST-02,554.6,24.34,0.1,continuous log
AST-02,554.8,24.34,0.1,continuous log
AST-02,555,24.34,0.1,continuous log
AST-02,555.2,24.34,0.1,continuous log
AST-02,555.4,24.34,0.1,continuous log
AST-02,555.6,24.34,0.1,continuous log
AST-02,555.8,24.34,0.1,continuous log
AST-02,556,24.34,0.1,continuous log
AST-02,556.2,24.34,0.1,continuous log
AST-02,556.4,24.34,0.1,continuous log
AST-02,556.6,24.34,0.1,continuous log
AST-02,556.8,24.34,0.1,continuous log
AST-02,557,24.34,0.1,continuous log
AST-02,557.2,24.34,0.1,continuous log
AST-02,557.4,24.34,0.1,continuous log
AST-02,557.6,24.34,0.1,continuous log
AST-02,557.8,24.34,0.1,continuous log
AST-02,558,24.34,0.1,continuous log
AST-02,558.2,24.34,0.1,continuous log
AST-02,558.4,24.34,0.1,continuous log
AST-02,558.6,24.34,0.1,continuous log
AST-02,558.8,24.35,0.1,continuous log
AST-02,559,24.35,0.1,continuous log
AST-02,559.2,24.36,0.1,continuous log
AST-02,559.4,24.36,0.1,continuous log
AST-02,559.6,24.37,0.1,continuous log
AST-02,559.8,24.38,0.1,continuous log
AST-02,560,24.38,0.1,continuous log
AST-02,560.2,24.39,0.1,continuous log
AST-02,560.4,24.39,0.1,continuous log
AST-02,560.6,24.4,0.1,continuous log
AST-02,560.8,24.41,0.1,continuous log
AST-02,561,24.41,0.1,continuous log
AST-02,561.2,24.42,0.1,continuous log
AST-02,561.4,24.42,0.1,continuous log
AST-02,561.6,24.43,0.1,continuous log
AST-02,561.8,24.44,0.1,continuous log
AST-02,562,24.44,0.1,continuous log
AST-02,562.2,24.45,0.1,continuous log
AST-02,562.4,24.46,0.1,continuous log
AST-02,562.6,24.46,0.1,continuous log
AST-02,562.8,24.47,0.1,continuous log
AST-02,563,24.47,0.1,continuous log
AST-02,563.2,24.48,0.1,continuous log
AST-02,563.4,24.49,0.1,continuous log
AST-02,563.6,24.49,0.1,continuous log
AST-02,563.8,24.5,0.1,continuous log
AST-02,564,24.5,0.1,continuous log
AST-02,564.2,24.51,0.1,continuous log
AST-02,564.4,24.52,0.1,continuous log
AST-02,564.6,24.52,0.1,continuous log
AST-02,564.8,24.53,0.1,continuous log
AST-02,565,24.54,0.1,continuous log
AST-02,565.2,24.54,0.1,continuous log
AST-02,565.4,24.55,0.1,continuous log
AST-02,565.6,24.55,0.1,continuous log
AST-02,565.8,24.56,0.1,continuous log
AST-02,566,24.57,0.1,continuous log
AST-02,566.2,24.57,0.1,continuous log
AST-02,566.4,24.58,0.1,continuous log
AST-02,566.6,24.58,0.1,continuous log
AST-02,566.8,24.59,0.1,continuous log
AST-02,567,24.6,0.1,continuous log
AST-02,567.2,24.6,0.1,continuous log
AST-02,567.4,24.61,0.1,continuous log
AST-02,567.6,24.61,0.1,continuous log
AST-02,567.8,24.62,0.1,continuous log
AST-02,568,24.63,0.1,continuous log
AST-02,568.2,24.63,0.1,continuous log
AST-02,568.4,24.64,0.1,continuous log
AST-02,568.6,24.65,0.1,continuous log
AST-02,568.8,24.65,0.1,continuous log
AST-02,569,24.66,0.1,continuous log
AST-02,569.2,24.66,0.1,continuous log
AST-02,569.4,24.67,0.1,continuous log
AST-02,569.6,24.68,0.1,continuous log
AST-02,569.8,24.68,0.1,continuous log
AST-02,570,24.69,0.1,continuous log
AST-02,570.2,24.69,0.1,continuous log
AST-02,570.4,24.7,0.1,continuous log
AST-02,570.6,24.71,0.1,continuous log
AST-02,570.8,24.71,0.1,continuous log
AST-02,571,24.72,0.1,continuous log
AST-02,571.2,24.73,0.1,continuous log
AST-02,571.4,24.73,0.1,continuous log
AST-02,571.6,24.74,0.1,continuous log
AST-02,571.8,24.75,0.1,continuous log
AST-02,572,24.75,0.1,continuous log
AST-02,572.2,24.76,0.1,continuous log
AST-02,572.4,24.77,0.1,continuous log
AST-02,572.6,24.78,0.1,continuous log
AST-02,572.8,24.79,0.1,continuous log
AST-02,573,24.79,0.1,continuous log
AST-02,573.2,24.8,0.1,continuous log
AST-02,573.4,24.81,0.1,continuous log
AST-02,573.6,24.82,0.1,continuous log
AST-02,573.8,24.82,0.1,continuous log
AST-02,574,24.83,0.1,continuous log
AST-02,574.2,24.84,0.1,continuous log
AST-02,574.4,24.85,0.1,continuous log
AST-02,574.6,24.86,0.1,continuous log
AST-02,574.8,24.86,0.1,continuous log
AST-02,575,24.87,0.1,continuous log
AST-02,575.2,24.88,0.1,continuous log
AST-02,575.4,24.89,0.1,continuous log
AST-02,575.6,24.89,0.1,continuous log
AST-02,575.8,24.9,0.1,continuous log
AST-02,576,24.91,0.1,continuous log
AST-02,576.2,24.92,0.1,continuous log
AST-02,576.4,24.92,0.1,continuous log
AST-02,576.6,24.93,0.1,continuous log
AST-02,576.8,24.94,0.1,continuous log
AST-02,577,24.95,0.1,continuous log
AST-02,577.2,24.96,0.1,continuous log
AST-02,577.4,24.96,0.1,continuous log
AST-02,577.6,24.97,0.1,continuous log
AST-02,577.8,24.98,0.1,continuous log
AST-02,578,24.99,0.1,continuous log
AST-02,578.2,24.99,0.1,continuous log
AST-02,578.4,25,0.1,continuous log
AST-02,578.6,25.01,0.1,continuous log
AST-02,578.8,25.02,0.1,continuous log
AST-02,579,25.03,0.1,continuous log
AST-02,579.2,25.03,0.1,continuous log
AST-02,579.4,25.04,0.1,continuous log
AST-02,579.6,25.05,0.1,continuous log
AST-02,579.8,25.06,0.1,continuous log
AST-02,580,25.06,0.1,continuous log
AST-02,580.2,25.07,0.1,continuous log
AST-02,580.4,25.08,0.1,continuous log
AST-02,580.6,25.09,0.1,continuous log
AST-02,580.8,25.1,0.1,continuous log
AST-02,581,25.1,0.1,continuous log
AST-02,581.2,25.11,0.1,continuous log
AST-02,581.4,25.12,0.1,continuous log
AST-02,581.6,25.13,0.1,continuous log
AST-02,581.8,25.13,0.1,continuous log
AST-02,582,25.14,0.1,continuous log
AST-02,582.2,25.15,0.1,continuous log
AST-02,582.4,25.16,0.1,continuous log
AST-02,582.6,25.16,0.1,continuous log
AST-02,582.8,25.17,0.1,continuous log
AST-02,583,25.17,0.1,continuous log
AST-02,583.2,25.17,0.1,continuous log
AST-02,583.4,25.18,0.1,continuous log
AST-02,583.6,25.18,0.1,continuous log
AST-02,583.8,25.19,0.1,continuous log
AST-02,584,25.19,0.1,continuous log
AST-02,584.2,25.2,0.1,continuous log
AST-02,584.4,25.2,0.1,continuous log
AST-02,584.6,25.2,0.1,continuous log
AST-02,584.8,25.21,0.1,continuous log
AST-02,585,25.21,0.1,continuous log
AST-02,585.2,25.22,0.1,continuous log
AST-02,585.4,25.22,0.1,continuous log
AST-02,585.6,25.23,0.1,continuous log
AST-02,585.8,25.23,0.1,continuous log
AST-02,586,25.23,0.1,continuous log
AST-02,586.2,25.24,0.1,continuous log
AST-02,586.4,25.24,0.1,continuous log
AST-02,586.6,25.25,0.1,continuous log
AST-02,586.8,25.25,0.1,continuous log
AST-02,587,25.26,0.1,continuous log
AST-02,587.2,25.26,0.1,continuous log
AST-02,587.4,25.26,0.1,continuous log
AST-02,587.6,25.27,0.1,continuous log
AST-02,587.8,25.27,0.1,continuous log
AST-02,588,25.28,0.1,continuous log
AST-02,588.2,25.28,0.1,continuous log
AST-02,588.4,25.29,0.1,continuous log
AST-02,588.6,25.29,0.1,continuous log
AST-02,588.8,25.3,0.1,continuous log
AST-02,589,25.3,0.1,continuous log
AST-02,589.2,25.3,0.1,continuous log
AST-02,589.4,25.31,0.1,continuous log
AST-02,589.6,25.31,0.1,continuous log
AST-02,589.8,25.32,0.1,continuous log
AST-02,590,25.32,0.1,continuous log
AST-02,590.2,25.33,0.1,continuous log
AST-02,590.4,25.33,0.1,continuous log
AST-02,590.6,25.33,0.1,continuous log
AST-02,590.8,25.34,0.1,continuous log
AST-02,591,25.34,0.1,continuous log
AST-02,591.2,25.35,0.1,continuous log
AST-02,591.4,25.35,0.1,continuous log
AST-02,591.6,25.36,0.1,continuous log
AST-02,591.8,25.36,0.1,continuous log
AST-02,592,25.36,0.1,continuous log
AST-02,592.2,25.37,0.1,continuous log
AST-02,592.4,25.37,0.1,continuous log
AST-02,592.6,25.38,0.1,continuous log
AST-02,592.8,25.38,0.1,continuous log
AST-02,593,25.39,0.1,continuous log
AST-02,593.2,25.39,0.1,continuous log
AST-02,593.4,25.39,0.1,continuous log
AST-02,593.6,25.4,0.1,continuous log
AST-02,593.8,25.4,0.1,continuous log
AST-02,594,25.41,0.1,continuous log
AST-02,594.2,25.41,0.1,continuous log
AST-02,594.4,25.42,0.1,continuous log
AST-02,594.6,25.42,0.1,continuous log
AST-02,594.8,25.42,0.1,continuous log
AST-02,595,25.43,0.1,continuous log
AST-02,595.2,25.43,0.1,continuous log
AST-02,595.4,25.44,0.1,continuous log
AST-02,595.6,25.44,0.1,continuous log
AST-02,595.8,25.45,0.1,continuous log
AST-02,596,25.45,0.1,continuous log
AST-02,596.2,25.45,0.1,continuous log
AST-02,596.4,25.46,0.1,continuous log
AST-02,596.6,25.46,0.1,continuous log
AST-02,596.8,25.47,0.1,continuous log
AST-02,597,25.47,0.1,continuous log
AST-02,597.2,25.48,0.1,continuous log
AST-02,597.4,25.48,0.1,continuous log
AST-02,597.6,25.48,0.1,continuous log
AST-02,597.8,25.49,0.1,continuous log
AST-02,598,25.49,0.1,continuous log
AST-02,598.2,25.5,0.1,continuous log
AST-02,598.4,25.5,0.1,continuous log
AST-02,598.6,25.51,0.1,continuous log
AST-02,598.8,25.51,0.1,continuous log
AST-02,599,25.51,0.1,continuous log
AST-02,599.2,25.52,0.1,continuous log
AST-02,599.4,25.52,0.1,continuous log
AST-02,599.6,25.52,0.1,continuous log
AST-02,599.8,25.53,0.1,continuous log
AST-02,600,25.53,0.1,continuous log
AST-02,600.2,25.53,0.1,continuous log
AST-02,600.4,25.54,0.1,continuous log
AST-02,600.6,25.54,0.1,continuous log
AST-02,600.8,25.54,0.1,continuous log
AST-02,601,25.55,0.1,continuous log
AST-02,601.2,25.55,0.1,continuous log
AST-02,601.4,25.55,0.1,continuous log
AST-02,601.6,25.56,0.1,continuous log
AST-02,601.8,25.56,0.1,continuous log
AST-02,602,25.56,0.1,continuous log
AST-02,602.2,25.57,0.1,continuous log
AST-02,602.4,25.57,0.1,continuous log
AST-02,602.6,25.57,0.1,continuous log
AST-02,602.8,25.58,0.1,continuous log
AST-02,603,25.58,0.1,continuous log
AST-02,603.2,25.58,0.1,continuous log
AST-02,603.4,25.59,0.1,continuous log
AST-02,603.6,25.59,0.1,continuous log
AST-02,603.8,25.6,0.1,continuous log
AST-02,604,25.6,0.1,continuous log
AST-02,604.2,25.6,0.1,continuous log
AST-02,604.4,25.61,0.1,continuous log
AST-02,604.6,25.61,0.1,continuous log
AST-02,604.8,25.61,0.1,continuous log
AST-02,605,25.62,0.1,continuous log
AST-02,605.2,25.62,0.1,continuous log
AST-02,605.4,25.62,0.1,continuous log
AST-02,605.6,25.63,0.1,continuous log
AST-02,605.8,25.64,0.1,continuous log
AST-02,606,25.64,0.1,continuous log
AST-02,606.2,25.65,0.1,continuous log
AST-02,606.4,25.66,0.1,continuous log
AST-02,606.6,25.66,0.1,continuous log
AST-02,606.8,25.67,0.1,continuous log
AST-02,607,25.68,0.1,continuous log
AST-02,607.2,25.68,0.1,continuous log
AST-02,607.4,25.69,0.1,continuous log
AST-02,607.6,25.69,0.1,continuous log
AST-02,607.8,25.7,0.1,continuous log
AST-02,608,25.71,0.1,continuous log
AST-02,608.2,25.71,0.1,continuous log
AST-02,608.4,25.72,0.1,continuous log
AST-02,608.6,25.73,0.1,continuous log
AST-02,608.8,25.73,0.1,continuous log
AST-02,609,25.74,0.1,continuous log
AST-02,609.2,25.74,0.1,continuous log
AST-02,609.4,25.75,0.1,continuous log
AST-02,609.6,25.76,0.1,continuous log
AST-02,609.8,25.76,0.1,continuous log
AST-02,610,25.77,0.1,continuous log
AST-02,610.2,25.78,0.1,continuous log
AST-02,610.4,25.78,0.1,continuous log
AST-02,610.6,25.79,0.1,continuous log
AST-02,610.8,25.79,0.1,continuous log
AST-02,611,25.8,0.1,continuous log
AST-02,611.2,25.81,0.1,continuous log
AST-02,611.4,25.81,0.1,continuous log
AST-02,611.6,25.82,0.1,continuous log
AST-02,611.8,25.83,0.1,continuous log
AST-02,612,25.83,0.1,continuous log
AST-02,612.2,25.84,0.1,continuous log
AST-02,612.4,25.84,0.1,continuous log
AST-02,612.6,25.85,0.1,continuous log
AST-02,612.8,25.86,0.1,continuous log
AST-02,613,25.86,0.1,continuous log
AST-02,613.2,25.87,0.1,continuous log
AST-02,613.4,25.88,0.1,continuous log
AST-02,613.6,25.88,0.1,continuous log
AST-02,613.8,25.89,0.1,continuous log
AST-02,614,25.9,0.1,continuous log
AST-02,614.2,25.9,0.1,continuous log
AST-02,614.4,25.91,0.1,continuous log
AST-02,614.6,25.91,0.1,continuous log
AST-02,614.8,25.92,0.1,continuous log
AST-02,615,25.93,0.1,continuous log
AST-02,615.2,25.93,0.1,continuous log
AST-02,615.4,25.94,0.1,continuous log
AST-02,615.6,25.95,0.1,continuous log
AST-02,615.8,25.95,0.1,continuous log
AST-02,616,25.96,0.1,continuous log
AST-02,616.2,25.96,0.1,continuous log
AST-02,616.4,25.97,0.1,continuous log
AST-02,616.6,25.98,0.1,continuous log
AST-02,616.8,25.98,0.1,continuous log
AST-02,617,25.99,0.1,continuous log
AST-02,617.2,26,0.1,continuous log
AST-02,617.4,26,0.1,continuous log
AST-02,617.6,26.01,0.1,continuous log
AST-02,617.8,26.01,0.1,continuous log
AST-02,618,26.02,0.1,continuous log
AST-02,618.2,26.03,0.1,continuous log
AST-02,618.4,26.03,0.1,continuous log
AST-02,618.6,26.04,0.1,continuous log
AST-02,618.8,26.05,0.1,continuous log
AST-02,619,26.05,0.1,continuous log
AST-02,619.2,26.06,0.1,continuous log
AST-02,619.4,26.06,0.1,continuous log
AST-02,619.6,26.07,0.1,continuous log
AST-02,619.8,26.08,0.1,continuous log
AST-02,620,26.08,0.1,continuous log
AST-02,620.2,26.09,0.1,continuous log
AST-02,620.4,26.09,0.1,continuous log
AST-02,620.6,26.1,0.1,continuous log
AST-02,620.8,26.1,0.1,continuous log
AST-02,621,26.11,0.1,continuous log
AST-02,621.2,26.11,0.1,continuous log
AST-02,621.4,26.12,0.1,continuous log
